# 
# 06/15/2021 17:48:16
# The parameters defined in the project are:
# ,P26 - K,P76 - Mesh Relevance,P125 - celda1.x,P126 - celda1.y,P127 - volumen.x,P128 - volumen.y,P129 - H,P130 - L,P131 - Diametro,P132 - celda1.offsety,P133 - celda1.ny,P134 - celda1.offsetx,P135 - celda1.nx,P136 - celda2.x,P137 - celda2.y,P138 - celda2.offsety,P139 - celda2.ny,P140 - celda2.offsetx,P141 - celda2.nx,P142 - e,P193 - Volumenpila,P194 - Current,P195 - Rint,P199 - Flujo,P200 - ex [m],P201 - diametro [m],P202 - ey [m],P203 - k,P278 - pgen [W m^-3],P279 - massflow [kg s^-1],P280 - t_viento [C],P204 - D01 [kg m^-3],P205 - D02 [kg m^-3],P206 - D03 [kg m^-3],P207 - D04 [kg m^-3],P208 - D05 [kg m^-3],P209 - D06 [kg m^-3],P210 - D07 [kg m^-3],P211 - D08 [kg m^-3],P212 - D09 [kg m^-3],P213 - D10 [kg m^-3],P214 - D11 [kg m^-3],P248 - TF01 [K],P249 - TF02 [K],P250 - TF03 [K],P251 - TF04 [K],P252 - TF05 [K],P253 - TF06 [K],P254 - TF07 [K],P255 - TF08 [K],P256 - TF09 [K],P257 - TF10 [K],P258 - TF11 [K],P281 - V01 [m s^-1],P282 - V02 [m s^-1],P283 - V03 [m s^-1],P284 - V04 [m s^-1],P285 - V05 [m s^-1],P286 - V06 [m s^-1],P287 - V07 [m s^-1],P288 - V08 [m s^-1],P289 - V09 [m s^-1],P290 - V10 [m s^-1],P291 - V11 [m s^-1],P296 - P01 [Pa],P297 - P02 [Pa],P298 - P03 [Pa],P299 - P04 [Pa],P300 - P05 [Pa],P301 - P06 [Pa],P302 - P07 [Pa],P303 - P08 [Pa],P304 - P09 [Pa],P305 - P10 [Pa],P306 - P11 [Pa],P311 - TC01 [K],P312 - TC02 [K],P313 - TC03 [K],P314 - TC04 [K],P315 - TC05 [K],P316 - TC06 [K],P317 - TC07 [K],P318 - TC08 [K],P319 - TC09 [K],P320 - TC10 [K]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P26,P76,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P193,P194,P195,P199,P200,P201,P202,P203,P278,P279,P280,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P248,P249,P250,P251,P252,P253,P254,P255,P256,P257,P258,P281,P282,P283,P284,P285,P286,P287,P288,P289,P290,P291,P296,P297,P298,P299,P300,P301,P302,P303,P304,P305,P306,P311,P312,P313,P314,P315,P316,P317,P318,P319,P320
DP 127,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,8.265,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,65849.441408977844,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.967,288.604,289.289,289.964,290.651,291.323,292.039,292.766,293.486,294.191,294.687,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,297.064,297.884,298.762,299.732,300.309,301.289,302.035,303.009,303.493,304.259
DP 128,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,8.571,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,70815.670195983519,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.048,288.733,289.469,290.196,290.934,291.657,292.427,293.209,293.983,294.741,295.274,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,297.831,298.712,299.657,300.699,301.32,302.375,303.176,304.224,304.745,305.568
DP 129,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,8.878,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,75979.540162238089,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.131,288.866,289.657,290.436,291.228,292.003,292.829,293.669,294.499,295.313,295.885,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,298.628,299.574,300.587,301.706,302.372,303.503,304.363,305.487,306.046,306.93
DP 130,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,9.184,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,81307.410461055872,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.218,289.004,289.85,290.684,291.531,292.361,293.245,294.143,295.032,295.903,296.515,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,299.451,300.462,301.547,302.744,303.457,304.667,305.588,306.79,307.388,308.334
DP 131,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,9.49,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,86815.806539016456,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.307,289.147,290.05,290.94,291.845,292.731,293.675,294.634,295.583,296.513,297.166,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,300.301,301.381,302.539,303.817,304.578,305.871,306.854,308.138,308.776,309.786
DP 132,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,9.796,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,92504.728396119768,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.399,289.294,290.256,291.205,292.169,293.113,294.119,295.141,296.152,297.142,297.839,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,301.179,302.33,303.564,304.926,305.737,307.114,308.161,309.529,310.21,311.286
DP 133,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,10.102,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,98374.176032365838,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.494,289.446,290.469,291.478,292.503,293.508,294.577,295.664,296.739,297.792,298.533,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,302.085,303.309,304.621,306.069,306.932,308.397,309.51,310.965,311.689,312.833
DP 134,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,10.408,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,104424.14944775465,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.592,289.602,290.689,291.76,292.848,293.914,295.049,296.203,297.344,298.462,299.249,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,303.019,304.318,305.711,307.248,308.164,309.719,310.901,312.445,313.213,314.428
DP 135,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,10.714,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,110654.64864228627,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.693,289.764,290.915,292.05,293.203,294.332,295.536,296.758,297.967,299.152,299.985,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,303.981,305.358,306.834,308.462,309.433,311.08,312.333,313.969,314.783,316.071
DP 136,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,11.02,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,117065.67361596061,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.797,289.929,291.148,292.348,293.568,294.763,296.036,297.329,298.608,299.862,300.744,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,304.97,306.427,307.988,309.712,310.738,312.481,313.806,315.538,316.399,317.761
DP 137,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,11.327,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,123679.06132504945,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.904,290.101,291.388,292.656,293.945,295.207,296.552,297.918,299.27,300.594,301.526,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,305.991,307.53,309.18,311,312.085,313.926,315.326,317.156,318.065,319.504
DP 138,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,11.633,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,130451.72781053591,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.014,290.276,291.633,292.971,294.331,295.662,297.081,298.521,299.947,301.344,302.327,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,307.036,308.66,310.4,312.32,313.464,315.406,316.883,318.812,319.772,321.29
DP 139,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,11.939,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,137404.92007516517,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.127,290.456,291.886,293.295,294.727,296.129,297.623,299.141,300.643,302.114,303.149,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,308.11,309.82,311.652,313.675,314.88,316.925,318.481,320.513,321.524,323.123
DP 140,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,12.245,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,144538.63811893715,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.242,290.64,292.144,293.626,295.133,296.608,298.18,299.776,301.356,302.904,303.992,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,309.211,311.009,312.938,315.065,316.333,318.484,320.121,322.258,323.322,325.003
DP 141,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,12.551,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,151852.8819418519,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.361,290.83,292.41,293.967,295.55,297.1,298.751,300.428,302.088,303.714,304.857,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,310.34,312.229,314.255,316.49,317.822,320.083,321.802,324.048,325.165,326.932
DP 142,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,12.857,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,159347.65154390936,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.482,291.024,292.682,294.316,295.976,297.603,299.336,301.095,302.837,304.543,305.744,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,311.497,313.48,315.605,317.951,319.348,321.72,323.524,325.881,327.053,328.907
DP 143,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,13.163,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,167022.94692510966,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.607,291.222,292.96,294.673,296.414,298.119,299.935,301.779,303.605,305.393,306.651,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,312.682,314.76,316.988,319.446,320.911,323.398,325.289,327.759,328.987,330.931
DP 144,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,13.469,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,174878.76808545264,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.734,291.426,293.245,295.038,296.861,298.646,300.548,302.479,304.39,306.263,307.58,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,313.894,316.07,318.403,320.977,322.511,325.114,327.094,329.681,330.967,333.002
DP 145,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,13.776,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,182941.67353737575,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.865,291.634,293.538,295.414,297.32,299.188,301.177,303.197,305.197,307.156,308.534,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,315.139,317.415,319.856,322.548,324.153,326.876,328.947,331.653,332.999,335.127
DP 146,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,14.082,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,191159.13620953093,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.998,291.847,293.836,295.796,297.788,299.74,301.818,303.929,306.019,308.066,309.505,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,316.407,318.786,321.336,324.15,325.826,328.672,330.836,333.663,335.069,337.293
DP 147,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,14.388,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,199557.12466082879,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,290.134,292.064,294.141,296.187,298.267,300.304,302.474,304.677,306.859,308.996,310.499,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,317.703,320.187,322.849,325.786,327.536,330.507,332.766,335.718,337.186,339.507
DP 148,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,14.694,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,208135.63889126948,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,290.273,292.286,294.452,296.586,298.755,300.88,303.143,305.442,307.717,309.945,311.513,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,319.028,321.618,324.394,327.458,329.283,332.381,334.738,337.816,339.347,341.769
DP 149,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,15,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,216894.67890085289,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,290.415,292.513,294.77,296.994,299.254,301.468,303.827,306.222,308.593,310.915,312.549,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,320.38,323.079,325.972,329.164,331.067,334.295,336.751,339.959,341.554,344.078
DP 150,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,0,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,0,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4,294.4
DP 151,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,0.306,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,90.262889571378935,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,294.401,294.402,294.403,294.404,294.405,294.406,294.407,294.408,294.409,294.41,294.411,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,294.414,294.415,294.416,294.418,294.418,294.42,294.421,294.422,294.423,294.424
DP 152,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,0.612,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,361.05155828551574,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,294.406,294.409,294.413,294.417,294.421,294.424,294.428,294.432,294.436,294.44,294.443,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,294.456,294.46,294.465,294.47,294.474,294.479,294.483,294.488,294.491,294.495
DP 153,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,0.918,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,812.36600614241058,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,294.413,294.421,294.429,294.438,294.446,294.455,294.463,294.472,294.481,294.49,294.496,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,294.525,294.535,294.546,294.558,294.565,294.578,294.587,294.599,294.605,294.614
DP 154,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,1.224,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,1444.206233142063,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,294.423,294.437,294.452,294.467,294.482,294.497,294.513,294.529,294.544,294.56,294.571,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,294.623,294.641,294.66,294.681,294.694,294.716,294.732,294.753,294.764,294.781
DP 155,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,1.531,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,2259.5229708938755,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,294.437,294.458,294.482,294.505,294.529,294.552,294.576,294.601,294.626,294.65,294.667,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,294.749,294.777,294.807,294.84,294.86,294.894,294.919,294.953,294.969,294.996
DP 156,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,1.837,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,3253.004709705654,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,294.453,294.484,294.518,294.551,294.585,294.618,294.654,294.69,294.725,294.76,294.785,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,294.902,294.943,294.986,295.034,295.062,295.111,295.148,295.196,295.22,295.258
DP 157,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,2.143,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,4427.0122276601905,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,294.472,294.515,294.561,294.606,294.652,294.697,294.745,294.794,294.843,294.89,294.924,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,295.083,295.138,295.197,295.263,295.301,295.367,295.418,295.483,295.516,295.567
DP 158,1.2,-50,30,27.75,2.25,223.8,223.8,1016.6805030461401,25.5,56.1,3,97.168050304614013,10,78.584025152307021,55.8,56.1,2,97.168050304614013,9,15,3.3195835123697392E-05,2.449,0.032,50.75,0.03,0.025500000000000002,0.015,1.2,5781.5455247574855,0.44364819191380139,21.25,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,294.494,294.55,294.61,294.669,294.729,294.788,294.851,294.915,294.978,295.04,295.084,2.63391,2.58536,2.45698,2.4124,2.40158,2.37049,2.33236,2.34355,2.34014,2.32505,2.44702,30.6001,27.1516,24.1109,20.9158,17.8985,14.8753,12.0776,9.17042,6.4049,3.5305,0.435773,295.292,295.364,295.441,295.527,295.577,295.663,295.729,295.814,295.857,295.924
